Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
01-Jan-23,900,430,470,903,15,0,300,550,38,15,5,0,15,15,0,0,0,351,36,315,0,187,28,0,0,159,246,71,175,130,20,0,0,107,3,0,0,0,422,0,255,0,65,102,0,0,0,15,15,0,0,0
02-Jan-23,800,340,460,803,15,0,200,550,38,15,5,0,15,15,0,0,0,351,36,315,0,187,28,0,0,159,246,71,175,130,21,0,0,107,2,0,0,0,422,0,255,0,65,102,0,0,0,10,10,0,0,0
03-Jan-23,800,340,460,803,15,0,200,550,38,15,5,0,15,15,0,0,0,341,26,315,0,187,28,0,0,159,246,71,175,130,19,0,0,108,3,0,0,0,422,0,255,0,65,102,0,0,0,10,10,0,0,0
04-Jan-23,800,320,480,803,15,0,200,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,20,0,0,108,2,0,0,0,422,0,255,0,65,102,0,0,0,10,10,0,0,0
05-Jan-23,780,300,480,803,15,0,200,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,20,0,0,108,2,569,0,569,287,0,120,0,65,102,0,0,0,10,10,0,0,0
06-Jan-23,780,280,500,803,15,0,200,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,31,0,0,96,3,351,0,351,351,0,184,0,65,102,0,0,0,10,10,0,0,0
07-Jan-23,700,220,480,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,20,0,0,107,3,0,0,0,423,0,256,0,65,102,0,0,0,10,10,0,0,0
08-Jan-23,700,220,480,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,19,0,0,108,3,0,0,0,423,0,256,0,65,102,0,0,0,10,10,0,0,0
09-Jan-23,650,220,430,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,71,175,130,20,0,0,108,2,0,0,0,282,0,115,0,65,102,0,0,0,10,10,0,0,0
10-Jan-23,490,160,330,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,243,68,175,150,39,0,0,108,3,141,0,141,282,0,115,0,65,102,0,0,0,10,10,0,0,0
11-Jan-23,410,110,300,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,246,68,178,130,19,0,0,108,3,141,0,141,282,0,115,0,65,102,0,0,0,10,10,0,0,0
12-Jan-23,380,110,270,703,15,0,100,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,243,68,175,133,19,3,0,108,3,0,0,0,282,0,115,0,65,102,0,0,0,10,10,0,0,0
13-Jan-23,360,90,270,653,15,0,50,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,138,24,3,0,108,3,0,0,0,282,0,115,0,65,102,0,0,0,15,15,0,0,0
14-Jan-23,340,90,250,653,15,0,50,550,38,15,5,0,15,15,0,0,0,315,0,0,315,187,28,0,0,159,231,56,175,138,24,3,0,108,3,0,0,0,423,0,256,0,65,102,0,0,0,15,15,0,0,0
15-Jan-23,330,90,240,653,15,0,50,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,138,24,3,0,108,3,0,0,0,282,0,115,0,65,102,0,0,0,15,15,0,0,0
16-Jan-23,290,70,220,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,138,24,5,0,108,1,0,0,0,283,0,116,0,65,102,0,0,0,15,15,0,0,0
17-Jan-23,290,70,220,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,138,24,5,0,108,1,0,0,0,249,0,83,0,64,102,0,0,0,15,15,0,0,0
18-Jan-23,295,70,225,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,138,24,5,0,108,1,0,0,0,249,0,82,0,65,102,0,0,0,15,15,0,0,0
19-Jan-23,260,70,190,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,140,24,5,0,108,3,632,0,632,383,0,216,0,65,102,0,0,0,15,15,0,0,0
20-Jan-23,220,50,170,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,140,25,5,0,108,2,915,0,915,383,0,216,0,65,102,0,0,0,15,15,0,0,0
21-Jan-23,205,50,155,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,140,24,5,0,108,3,1186,0,1186,341,0,174,0,65,102,0,0,0,15,15,0,0,0
22-Jan-23,165,40,125,603,15,0,0,550,38,15,5,0,15,15,0,0,0,315,0,315,0,187,28,0,0,159,231,56,175,140,27,5,0,106,2,1151,0,1151,306,0,139,0,65,102,0,0,0,15,15,0,0,0
23-Jan-23,165,40,125,603,15,0,0,550,38,15,5,0,15,15,0,0,0,245,0,245,0,187,28,0,0,159,198,56,142,140,26,5,0,108,1,1011,0,1011,306,0,139,0,65,102,0,0,0,15,15,0,0,0
24-Jan-23,185,40,145,403,15,0,0,350,38,15,5,0,15,15,0,0,0,305,0,305,0,187,28,0,0,159,47,47,0,140,24,5,0,108,3,1010,0,1010,306,0,139,0,65,102,0,0,0,15,15,0,0,0
25-Jan-23,165,40,125,403,15,0,0,350,38,20,0,10,15,15,0,0,0,305,0,305,0,187,28,0,0,159,36,36,0,140,25,5,0,108,2,1089,0,1089,244,0,77,0,65,102,0,0,0,15,15,0,0,0
26-Jan-23,155,40,115,403,15,0,0,350,38,20,0,10,15,15,0,0,0,305,0,305,0,187,28,0,0,159,0,0,0,139,26,5,0,105,3,385,0,385,244,0,77,0,65,102,0,0,0,15,15,0,0,0
27-Jan-23,145,40,105,403,15,0,0,350,38,20,0,10,15,15,0,0,0,305,0,305,0,187,28,0,0,159,0,0,0,162,46,5,0,108,3,504,0,504,223,0,56,0,65,102,0,0,0,15,15,0,0,0
28-Jan-23,60,20,40,293,15,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,185,70,5,0,108,2,504,0,504,223,0,56,0,65,102,0,0,0,15,15,0,0,0
29-Jan-23,30,0,30,293,15,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,185,70,5,0,108,2,501,0,501,220,0,53,0,65,102,0,0,0,15,15,0,0,0
30-Jan-23,20,0,20,293,15,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,162,49,5,0,108,0,599,0,599,177,0,10,0,65,102,0,0,0,15,15,,,
31-Jan-23,0,0,0,293,15,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,150,37,5,0,108,0,177,0,177,177,0,10,0,65,102,0,0,0,15,15,0,0,0
01-Feb-23,0,0,0,293,15,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,150,0,150,150,0,10,0,65,75,0,0,0,15,15,0,0,0
02-Feb-23,0,0,0,298,20,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,150,0,150,150,0,10,0,65,75,0,0,0,15,15,0,0,0
03-Feb-23,0,0,0,298,20,0,0,240,38,20,0,10,15,15,0,0,0,215,0,215,0,187,28,0,0,159,0,0,0,150,34,5,,108,3,150,0,150,150,0,10,0,65,75,0,0,0,15,15,0,0,0
04-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,80,0,80,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,80,0,80,65,0,0,0,65,0,0,0,0,15,15,0,0,0
05-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
06-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,162,47,5,0,108,2,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
07-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
08-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
09-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,35,5,0,107,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
10-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,34,5,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
11-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,139,26,2,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
12-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,37,2,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,15,15,0,0,0
13-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,37,2,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,55,15,0,40,0
14-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,37,2,0,108,3,0,0,0,141,0,46,0,65,30,55,0,55,55,15,0,40,0
15-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,81,60,2,0,16,3,0,0,0,141,0,46,0,65,30,50,0,50,50,15,0,35,0
16-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,41,2,0,104,3,0,0,0,141,0,46,0,65,30,25,0,25,25,15,0,10,0
17-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,38,2,,106,4,0,0,0,141,0,46,0,65,30,25,0,25,25,15,0,10,0
18-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,35,2,0,108,5,0,0,0,141,0,46,0,65,30,25,0,25,25,15,0,10,0
19-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,36,2,0,108,4,0,0,0,141,46,0,0,65,30,25,0,25,25,15,0,10,0
20-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,174,63,2,0,106,3,0,0,0,141,0,46,0,65,30,20,0,20,20,10,0,10,0
21-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,185,71,2,0,108,4,0,0,0,141,0,47,0,64,30,20,0,20,20,10,0,10,0
22-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,174,63,2,0,108,1,0,0,0,141,0,50,0,61,30,20,0,20,20,10,0,10,0
23-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,162,54,2,0,106,0,0,0,0,141,0,46,0,65,30,20,0,20,20,10,0,10,0
24-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,185,74,2,0,107,2,0,0,0,141,0,46,0,65,30,20,0,20,20,10,0,10,0
25-Feb-23,0,0,0,58,20,0,0,0,38,20,,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,150,38,2,0,108,2,0,0,0,141,0,47,0,64,30,15,0,15,15,15,0,0,0
26-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,141,0,47,0,64,30,15,0,15,15,15,0,0,0
27-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,141,0,46,0,65,30,15,0,15,15,15,0,0,0
28-Feb-23,0,0,0,58,20,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,141,0,76,0,65,0,15,0,15,15,15,0,0,0
01-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,15,15,0,0,0,0,0,0,0,187,28,0,0,159,0,0,0,162,49,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
02-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
03-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
04-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,0,0,0,185,72,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
05-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,0,0,0,174,61,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
06-Mar-23,0,0,0,73,35,0,0,0,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,0,0,0,185,73,2,0,107,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
07-Mar-23,0,0,0,223,35,0,0,150,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,93,0,93,185,72,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
08-Mar-23,0,0,0,223,35,0,0,150,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,130,0,130,159,72,2,0,82,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
09-Mar-23,0,0,0,223,35,0,0,150,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,130,0,130,183,72,2,0,106,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
10-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,185,0,185,186,72,2,0,108,4,0,0,0,65,65,0,0,0,0,15,0,15,15,15,0,0,0
11-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,221,0,221,186,72,2,0,108,4,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
12-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
13-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
14-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
15-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
16-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,226,0,226,168,54,2,0,108,4,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
17-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,164,54,2,,106,2,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
18-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,259,34,225,166,54,2,0,108,2,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
19-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,562,337,225,168,54,2,,108,4,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
20-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,56,2,0,106,3,0,0,0,65,0,0,0,65,0,21,6,15,21,15,0,6,0
21-Mar-23,0,0,0,323,35,0,0,250,38,20,0,10,20,20,0,0,0,202,202,0,0,202,43,0,0,159,330,105,225,168,56,2,0,108,2,0,0,0,65,0,0,0,65,0,21,6,15,21,15,0,6,0
22-Mar-23,0,0,0,298,35,0,0,250,13,20,0,10,20,20,0,0,0,140,140,0,0,202,43,0,0,159,237,12,225,168,56,2,0,108,2,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
23-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,110,110,0,0,202,43,0,0,159,237,12,225,168,55,2,0,108,3,0,0,0,65,0,0,0,65,0,15,0,15,15,15,0,0,0
24-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,202,202,0,0,202,43,0,0,159,340,115,225,166,55,2,0,106,3,0,0,0,65,0,0,0,65,0,10,10,0,10,10,0,0,0
25-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,140,140,0,0,202,43,0,0,159,260,35,225,167,55,2,0,108,2,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
26-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,110,110,0,0,202,43,0,0,159,260,35,225,163,55,2,0,105,1,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
27-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,260,35,225,167,55,2,0,108,2,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
28-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,260,35,225,167,55,2,0,108,2,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
29-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,260,35,225,167,55,2,0,108,2,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
30-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,56,2,0,108,1,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
31-Mar-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,56,2,0,108,1,0,0,0,64,0,0,0,64,0,10,10,0,10,10,0,0,0
01-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,63,0,0,0,63,0,10,10,0,10,10,0,0,0
02-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,53,2,0,108,4,0,0,0,63,0,0,0,63,0,10,10,0,10,10,0,0,0
03-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,56,2,0,108,1,0,0,0,63,0,0,0,63,0,10,10,0,10,10,0,0,0
04-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,0,0,0,0,202,43,0,0,159,225,0,225,167,54,2,0,108,3,0,0,0,63,0,0,0,63,0,0,0,0,15,15,0,0,0
05-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,108,0,108,167,57,2,0,105,3,0,0,0,63,0,0,0,63,0,0,0,0,15,15,0,0,0
06-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,167,57,3,0,106,1,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
07-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,220,106,3,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
08-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,185,71,3,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
09-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,185,72,3,0,108,2,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
10-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,174,60,3,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
11-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,162,48,3,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
12-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,197,90,3,0,102,2,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
13-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,208,98,1,0,107,2,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
14-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,185,70,5,0,106,4,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
15-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,208,92,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
16-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,185,71,5,0,106,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
17-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,185,69,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
18-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,208,92,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
19-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,208,92,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
20-Apr-23,0,0,0,298,35,0,0,250,13,10,0,10,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,208,91,5,0,108,4,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
21-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,162,45,5,,108,4,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
22-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,0,0,0,174,57,5,0,108,4,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
23-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,173,173,0,173,57,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
24-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,55,55,0,171,57,5,0,108,1,0,0,0,62,0,0,0,62,0,15,15,0,15,15,0,0,0
25-Apr-23,0,0,0,298,13,0,0,250,35,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,22,22,0,172,57,5,0,107,3,0,0,0,62,0,0,0,62,0,15,15,0,15,15,0,0,0
26-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,22,22,0,172,56,5,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
27-Apr-23,0,0,0,298,35,0,0,250,13,0,0,0,20,20,0,0,0,225,0,225,0,202,43,0,0,159,22,22,0,172,55,5,0,108,4,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
