Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
01-Nov-21,581,581,0,581,35,0,482,0,64,142,102,0,15,15,0,0,0,431,431,0,0,188,43,0,0,145,345,345,0,150,40,0,0,107,3,719,0,719,97,35,0,0,62,0,25,25,0,5,5,0,0,0
02-Nov-21,697,697,0,581,35,0,482,0,64,119,79,0,15,15,0,0,0,280,280,0,0,188,43,0,0,145,245,245,0,151,40,0,0,108,3,808,250,558,62,0,0,0,62,0,25,25,0,5,5,0,0,0
03-Nov-21,1023,1023,0,1023,35,0,974,0,14,130,130,0,15,15,0,0,0,366,366,0,0,193,43,0,0,150,535,535,0,151,40,0,0,108,3,867,405,462,245,0,0,0,61,184,15,15,0,5,5,0,0,0
04-Nov-21,1881,1881,0,1989,35,0,1940,0,14,439,439,0,115,15,0,100,0,297,297,0,0,193,43,0,0,150,635,635,0,151,40,0,0,108,3,359,359,0,607,0,0,0,61,546,25,25,0,5,5,0,0,0
05-Nov-21,1023,1023,0,1023,35,0,974,0,14,215,215,0,215,15,0,200,0,237,237,0,0,191,43,0,0,148,335,335,0,148,40,0,0,108,0,61,61,0,309,0,0,0,61,248,15,15,0,5,5,0,0,0
06-Nov-21,729,729,0,531,35,0,482,0,14,15,15,0,15,15,0,0,0,189,189,0,0,189,43,0,0,146,60,60,0,149,40,0,0,106,3,435,435,0,61,0,0,0,61,0,20,20,0,5,5,0,0,0
07-Nov-21,1464,1464,0,531,35,0,482,0,14,508,508,0,115,15,0,100,0,1487,1487,0,0,191,43,0,0,148,600,600,0,149,40,0,0,106,3,558,558,0,61,0,0,0,0,61,95,95,0,0,0,0,0,0
08-Nov-21,2244,2244,0,4883,35,0,4834,0,14,528,528,0,1215,15,0,1200,0,1357,1357,0,0,2191,43,0,2000,148,710,710,0,2144,40,0,2000,101,3,61,61,0,434,0,0,0,61,373,90,90,0,90,0,0,90,0
09-Nov-21,3256,3256,0,4089,35,0,4040,0,14,1215,1215,0,1215,15,0,1200,0,493,493,0,0,2188,43,0,2000,145,100,100,0,2144,40,0,2000,101,3,59,59,0,183,0,0,0,59,124,70,70,0,70,0,0,70,0
10-Nov-21,4308,4308,0,5558,35,0,4996,513,14,1076,1076,0,1215,15,0,1200,0,1078,1078,0,0,2189,43,0,2000,146,0,0,0,2151,40,0,2000,108,3,513,513,0,513,0,0,0,63,450,70,70,0,70,0,0,70,0
11-Nov-21,7973,7973,0,5195,35,0,4996,150,14,6737,6737,0,2015,15,0,2000,0,10690,10690,0,0,2218,43,0,2000,175,5240,5240,0,2151,40,0,2000,108,3,1431,1181,250,809,0,0,0,59,750,215,215,0,215,0,0,215,0
12-Nov-21,11496,11496,0,10246,30,0,10052,150,14,2237,2237,0,2515,15,0,2000,500,2662,2162,500,0,3218,43,0,3000,175,4050,4050,0,2146,40,0,2000,103,3,946,795,151,1319,0,0,0,57,1262,321,321,0,321,0,0,321,0
13-Nov-21,13264,13264,0,13264,35,0,13065,150,14,647,647,0,1515,15,0,1000,500,829,329,0,500,1219,43,0,1000,176,1600,1600,0,1150,40,0,1000,107,3,250,250,0,872,0,0,0,62,810,305,305,0,305,0,0,305,0
14-Nov-21,6097,6097,0,6097,35,0,6048,0,14,992,992,0,1015,15,0,500,500,719,219,0,500,719,43,0,500,176,400,400,0,400,40,0,250,107,3,62,62,0,435,0,0,0,62,373,281,281,0,281,0,0,281,0
15-Nov-21,6097,6097,0,6097,35,0,6048,0,14,864,864,0,1015,15,0,500,500,712,212,0,500,712,43,0,500,169,620,620,0,399,40,0,250,106,3,434,434,0,61,0,0,0,61,0,267,267,0,267,0,0,267,0
16-Nov-21,5472,5472,0,6097,35,0,6048,0,14,215,215,0,215,15,0,0,200,511,311,0,200,395,43,0,200,152,525,525,0,401,40,0,250,108,3,309,309,0,61,0,0,0,61,0,215,215,0,215,0,0,215,0
17-Nov-21,5146,5146,0,7056,35,0,7007,0,14,215,215,0,215,15,0,0,200,259,59,0,200,1197,43,0,1000,154,405,405,0,1151,40,0,1000,108,3,62,62,0,186,0,0,0,62,124,162,162,0,162,0,0,162,0
18-Nov-21,5389,5389,0,7056,35,0,7007,0,14,437,437,0,715,15,0,500,200,1366,1166,0,200,2199,43,0,2000,156,1040,1040,0,2151,40,0,2000,108,3,62,62,0,62,0,0,0,62,0,175,175,0,175,0,0,175,0
19-Nov-21,18612,18612,0,12084,35,0,12035,0,14,854,854,0,215,15,0,0,200,1864,1664,0,200,697,43,0,500,154,2700,2700,0,651,40,0,500,108,3,644,644,0,396,0,0,0,61,335,230,230,0,230,0,0,230,0
20-Nov-21,29719,29719,0,29719,35,0,29494,176,14,970,970,0,415,15,0,0,400,1536,1136,0,400,703,43,0,500,160,2000,2000,0,401,40,0,250,108,3,61,61,0,61,0,0,0,61,0,223,223,0,223,0,0,223,0
21-Nov-21,22444,22444,0,23728,35,0,23506,176,11,172,172,0,415,15,0,0,400,919,519,0,400,398,43,0,200,155,1615,1615,0,399,40,0,250,106,3,62,62,0,62,0,0,0,62,0,216,216,0,216,0,0,216,0
22-Nov-21,18275,18275,0,18275,35,0,18050,176,14,241,241,0,415,15,0,0,400,714,314,0,400,402,43,0,200,159,1415,1415,0,401,40,0,250,108,3,62,62,0,62,0,0,0,62,0,216,216,0,216,0,0,216,0
23-Nov-21,10398,10398,0,15259,35,0,15034,176,14,372,372,0,615,15,0,200,400,1409,1009,0,400,1201,43,0,1000,158,780,780,0,1151,40,0,1000,108,3,62,62,0,310,0,0,0,62,248,181,181,0,181,0,0,181,0
24-Nov-21,8444,8444,0,9243,35,0,9018,176,14,372,372,0,615,15,0,200,400,1212,812,0,400,1698,43,0,1500,155,750,750,0,2149,40,0,2000,106,3,62,62,0,684,0,0,0,62,622,149,149,0,149,0,0,149,0
25-Nov-21,5502,5502,0,6266,35,0,6041,176,14,372,372,0,615,15,0,200,400,1174,774,0,400,1695,43,0,1500,152,600,600,0,2147,40,0,2000,104,3,62,62,0,62,0,0,0,62,0,114,114,0,114,0,0,114,0
26-Nov-21,4248,4248,0,4248,35,0,4023,14,176,372,372,0,615,15,0,200,400,803,403,0,400,1706,43,0,1500,163,3050,3050,0,2147,40,0,2000,104,3,61,61,0,61,0,0,0,61,0,97,97,0,97,0,0,97,0
27-Nov-21,7720,7720,0,4253,35,0,4028,176,14,1263,1263,0,615,15,0,200,400,2633,2233,0,400,1707,43,0,1500,164,5900,5900,0,2151,40,0,2000,108,3,2285,1535,750,1539,0,0,0,60,1479,108,108,0,108,0,0,108,0
28-Nov-21,8975,8975,0,4253,35,0,4028,176,14,1832,1832,0,1415,15,0,1000,400,1973,1573,0,400,1695,43,0,1500,152,3200,3200,0,3151,40,0,3000,108,3,2836,1151,1685,2836,0,0,0,61,2775,156,156,0,156,0,0,156,0
29-Nov-21,13626,13626,0,12237,35,0,12012,176,14,582,582,0,1415,15,0,1000,400,1983,1583,0,400,1705,43,0,1500,162,4770,4770,0,3151,40,0,3000,108,3,2978,1283,1695,2837,0,0,0,62,2775,321,321,0,321,0,0,321,0
30-Nov-21,21079,21079,0,21079,35,0,21030,0,14,998,998,0,1415,15,0,1000,400,1983,1583,0,400,1705,43,0,1500,162,3200,3200,0,3150,40,0,3000,107,3,3605,3605,0,3605,0,0,0,60,3545,329,329,0,329,0,0,329,0
01-Dec-21,14007,14007,0,15083,35,0,15034,0,14,1137,1137,0,1415,15,0,1000,400,1635,1235,0,400,1705,43,0,1500,162,1025,1025,0,3150,40,0,3000,107,3,1304,764,540,2117,0,0,0,60,2057,290,290,0,290,0,0,290,0
02-Dec-21,12374,12374,0,12061,35,0,12012,0,14,1068,1068,0,1415,15,0,1000,400,1156,756,0,400,1712,43,0,1500,169,1250,1250,0,1150,40,0,1000,107,3,150,150,0,1145,0,0,0,62,1083,237,237,0,237,0,0,237,0
03-Dec-21,10097,10097,0,10097,35,0,10048,0,14,1102,1102,0,1415,15,0,1000,400,507,107,400,0,403,43,0,200,160,750,750,0,650,40,0,500,107,3,150,150,0,150,0,0,0,62,88,202,202,0,202,0,0,202,0
04-Dec-21,5083,5083,0,5083,35,0,5034,0,14,576,576,0,715,15,0,300,400,603,203,0,400,395,43,0,200,152,550,550,0,651,40,0,500,108,3,86,86,0,86,0,25,0,61,0,168,168,0,168,0,0,168,0
05-Dec-21,3504,3504,0,3261,35,0,2605,607,14,866,131,735,415,15,0,0,400,665,130,135,400,295,43,0,100,152,550,550,0,266,40,0,125,98,3,87,87,0,87,0,25,0,62,0,149,149,0,149,0,0,149,0
06-Dec-21,3712,3712,0,3261,35,0,2605,607,14,808,103,705,415,15,0,0,400,688,153,135,400,294,43,0,100,151,810,680,130,276,40,0,125,108,3,335,30,305,87,0,25,0,62,0,143,143,,143,0,0,143,0
07-Dec-21,3186,3186,0,2596,35,0,1940,607,14,705,0,705,415,15,0,0,400,691,156,135,400,297,43,0,100,154,785,475,310,276,40,0,125,108,3,309,0,309,185,0,123,0,62,0,143,143,0,143,0,0,143,0
08-Dec-21,2639,2639,0,2431,35,0,1940,442,14,750,0,750,515,15,0,0,500,667,32,135,500,297,43,0,100,154,520,195,325,276,40,0,125,108,3,688,0,688,191,0,129,0,62,0,137,137,0,137,0,0,137,0
09-Dec-21,2144,2144,0,1941,35,0,1450,442,14,750,0,750,515,15,0,0,500,667,32,135,500,299,43,0,100,156,520,195,325,275,40,0,125,107,3,722,0,722,208,0,146,0,62,0,92,92,0,92,0,0,92,0
10-Dec-21,1222,1222,0,1222,35,0,731,442,14,560,0,560,315,15,0,0,300,435,0,135,300,300,43,0,100,157,325,0,325,276,40,0,125,108,3,250,0,250,250,0,189,0,61,0,86,86,0,86,0,0,86,0
11-Dec-21,983,983,0,844,35,0,247,548,14,315,0,315,315,15,0,0,300,435,0,135,300,297,43,0,100,154,425,0,425,270,40,0,125,102,3,251,0,251,251,0,189,0,62,0,86,86,0,86,0,0,86,0
12-Dec-21,983,983,0,844,35,0,247,548,14,315,0,315,315,15,0,0,300,435,0,135,300,299,43,0,100,156,555,130,425,275,40,0,125,107,3,610,610,0,328,0,0,63,265,0,114,114,0,114,0,0,114,0
13-Dec-21,1017,1017,0,844,35,0,247,548,14,315,0,315,315,15,0,0,300,435,0,135,300,299,43,0,100,156,805,380,425,274,40,0,125,106,3,1060,0,1060,356,0,293,0,63,0,97,97,0,97,0,0,97,0
14-Dec-21,1512,1512,0,1443,35,0,970,424,14,315,0,315,315,15,0,0,300,677,278,99,300,298,43,0,100,155,540,340,200,276,40,0,125,108,3,552,0,552,268,0,205,0,63,0,102,102,0,102,0,0,102,0
15-Dec-21,2517,2517,0,2413,35,0,1940,424,14,315,0,315,315,15,0,0,300,677,278,99,300,311,43,0,100,168,235,140,95,276,40,0,125,108,3,967,0,967,263,0,201,0,62,0,97,97,0,97,0,0,97,0
16-Dec-21,1443,1443,0,1443,35,0,970,424,14,315,0,315,315,15,0,0,300,677,278,99,300,296,43,0,100,153,195,100,95,276,40,0,125,108,3,1109,0,1109,264,0,201,0,63,0,92,92,0,92,0,0,92,0
17-Dec-21,1064,1064,0,960,35,0,487,424,14,115,0,115,115,15,0,0,100,299,100,99,100,290,43,0,100,147,275,180,95,275,40,0,125,107,3,1634,0,1634,226,0,165,0,61,0,86,86,0,86,0,0,86,0
18-Dec-21,861,861,0,722,35,0,249,424,14,115,0,115,115,15,0,0,100,299,100,99,100,289,43,0,100,146,325,230,95,274,40,0,125,106,3,1491,0,1491,226,0,165,0,61,0,92,92,0,92,0,0,92,0
19-Dec-21,660,660,0,556,35,0,83,424,14,115,0,115,115,15,0,0,100,299,100,99,100,293,43,0,100,150,275,180,95,275,40,0,125,107,3,824,0,824,824,0,352,0,62,410,81,81,0,81,0,0,81,0
20-Dec-21,637,637,0,556,35,0,83,424,14,115,0,115,115,15,0,0,100,299,100,99,100,291,43,0,100,148,175,80,95,275,40,0,125,107,3,351,0,351,351,0,289,0,62,0,67,67,0,67,0,0,67,0
21-Dec-21,640,640,0,556,35,0,83,424,14,115,0,115,115,15,0,0,100,299,100,99,100,291,43,0,100,148,275,180,95,274,40,0,125,106,3,140,0,140,421,0,359,0,62,0,62,62,0,62,0,0,62,0
22-Dec-21,640,640,0,556,35,0,83,424,14,115,0,115,115,15,0,0,100,299,100,99,100,288,43,0,100,145,275,180,95,274,40,0,125,106,3,62,0,62,483,0,421,0,62,0,48,0,48,48,0,0,48,0
23-Dec-21,1000,1000,0,722,35,0,249,424,14,115,0,115,115,15,0,0,100,299,100,99,100,288,43,0,100,145,275,180,95,261,40,0,125,93,3,0,0,0,562,0,501,61,0,0,48,48,0,48,0,0,48,0
24-Dec-21,1034,1034,0,722,35,0,249,424,14,15,0,15,15,0,0,0,15,199,100,99,0,191,43,0,0,148,275,180,95,262,40,0,125,94,3,0,0,0,562,0,552,0,10,0,53,53,0,53,0,0,53,0
25-Dec-21,869,869,0,556,35,0,83,424,14,15,0,15,15,15,0,0,0,165,66,99,0,188,43,0,0,145,375,280,95,276,40,0,125,108,3,0,0,0,563,0,539,0,24,0,53,53,0,53,0,0,53,0
26-Dec-21,764,764,0,556,35,0,83,424,14,15,0,15,15,15,0,0,0,99,0,99,0,191,43,0,0,148,375,280,95,275,40,0,125,107,3,0,0,0,704,0,535,0,41,128,53,53,0,53,0,0,53,0
27-Dec-21,265,265,0,473,35,0,0,424,14,15,0,15,15,15,0,0,0,99,0,99,0,185,43,0,0,142,375,280,95,271,40,0,125,103,3,0,0,0,986,0,559,0,60,367,53,53,0,53,0,0,53,0
28-Dec-21,161,161,0,473,35,0,0,424,14,15,0,15,15,15,0,0,0,99,0,99,0,202,43,0,0,159,300,205,95,148,40,0,0,105,3,0,0,0,563,0,374,0,61,128,53,53,0,53,0,0,53,0
29-Dec-21,0,0,0,473,35,0,0,424,14,15,0,15,15,15,0,0,0,200,0,200,0,189,43,0,0,146,300,205,95,149,40,0,0,106,3,0,0,0,563,374,0,0,61,128,53,53,0,53,0,0,53,0
30-Dec-21,0,0,0,473,35,0,0,424,14,15,0,15,15,15,0,0,0,200,0,200,0,185,43,0,0,142,300,205,95,150,40,0,0,107,3,0,0,0,548,0,359,0,61,128,53,53,0,53,0,0,53,0
31-Dec-21,1117,1117,0,1117,35,0,744,324,14,965,965,0,965,15,0,950,0,1689,1489,200,0,1689,43,0,1500,146,2195,2100,95,2150,40,0,2000,107,3,0,0,0,373,0,25,0,61,287,102,102,0,102,0,0,102,0
